protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,dst_host_count,dst_host_srv_count,class
udp,http,S2,169.18269033317358,2247.719982798205,761.5516008623811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0.008919590893041174,0.9602898332888355,0.42533238443497257,0.9944013798359431,0.051618735134298266,0.8328797592122984,0.7786452604103777,0.9195726770312983,0.30526119348858116,0.6494310808313709,0.47748175773572676,0.8313040138174824,0.34485300750023773,0.9630419945936424,0.3177286477797334,49,26,dos
tcp,http,S1,12.872917688244945,1677.1888314910896,180.13371669060996,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11,7,0.6541113772794193,0.5210055767694185,0.10173610332679184,0.4174768123316792,0.8292417501239242,0.990650497357447,0.835296149137287,0.787725681097403,0.715196606713271,0.21655193203139644,0.4684121234631896,0.5422295776484788,0.1463759951857152,0.16070728284162195,0.7834940617813512,58,31,normal
tcp,smtp,S1,3.8492141168493346,176.39867717545562,684.621281745135,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,14,9,0.9324082378936998,0.6725521661281337,0.9545671453693173,0.7041893819022597,0.47632882794425724,0.262114894288591,0.006984327758677411,0.10817288538824232,0.8335390725998494,0.3364682735373056,0.6017234148400893,0.4985991637951098,0.7557054911807844,0.8244246064566341,0.7572570449890629,46,34,r2l
tcp,ssh,S3,27.810306915064487,1547.7777552995592,90.39314139222796,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0.21873384737103652,0.8784511954748557,0.3722824015465249,0.7104630866937723,0.6412969227613743,0.5502488940424782,0.30990310012856503,0.7521209774644187,0.9894395890026502,0.15498950218536434,0.8545561938411828,0.2322789578086274,0.2678762981896159,0.7824064334553635,0.43004562711434524,53,27,normal
tcp,ftp,S0,106.59871870731217,727.1302835733666,1615.6127271168061,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,5,0.17553610677927267,0.22583196625131996,0.04422834923889618,0.5257584447555241,0.9769432470015115,0.7640002230364539,0.34096443635091456,0.4338645348333505,0.35524539876347516,0.08727047422436596,0.489254919909923,0.01156027829469175,0.9913700705859079,0.015477311650079262,0.9432146615922132,53,34,probe
tcp,http,S0,8.143096761710842,2508.7304412180356,132.02586623389703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0.2301449498137974,0.5092350901917752,0.8897447736091904,0.5537659462360446,0.1228061276459993,0.07987843200835387,0.7557733596398261,0.47338693381633223,0.0914166180632422,0.8903450604152296,0.16824435648111113,0.9115813439884115,0.3267448295052233,0.8420013782828826,0.33295347197686453,51,19,normal
tcp,http,S0,108.48940569763796,210.01293079333925,335.0719421878586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.8732900970535612,0.25628847492520745,0.03251632840213503,0.07822774355048279,0.3817345451754275,0.21476113773420957,0.3320728779687364,0.9178452241435523,0.312884251768051,0.23848757410383714,0.8696034191616515,0.955112366681134,0.6770748595901039,0.480330262029922,0.40985643820457973,60,22,dos
icmp,http,OTH,242.76513252852564,133.58447565027086,1968.5757637812458,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,12,7,0.9752973162237072,0.13674550934003826,0.5293151768422116,0.669023846738706,0.6560699039136407,0.09615742670438632,0.9545557990271553,0.936782460680107,0.6446062380788442,0.08083357919385148,0.6396263837482274,0.6155473742091795,0.39702590847321617,0.06447424508963662,0.15226127725719774,58,37,normal
tcp,ftp,S0,2.775753408023871,276.1230027184918,1188.3202489418081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0.715105617660444,0.3057292492795931,0.47508129943077315,0.7341722396542206,0.3831173659626771,0.4849378429182697,0.876135091099603,0.7642301114780709,0.7172818683184138,0.8499998061053945,0.27739059767506713,0.5381353616768011,0.19707661819493827,0.4867471232964907,0.7208586902802856,46,30,normal
udp,http,RSTR,34.185232480814435,61.47836600256942,538.618915947275,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,14,0.2475933703022407,0.7124148508518748,0.4692547436227732,0.729373127908702,0.6055112417765622,0.5623480600178784,0.05528440391335099,0.7082731571214115,0.05428542690814775,0.39612987899484975,0.12783025600135334,0.6182856521089527,0.889801243162618,0.5418919976608251,0.15342318318151138,67,23,dos
tcp,other,S1,19.940775392790187,385.7802801498199,230.37747220189954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.1357051953755194,0.5983728545321094,0.548202327419095,0.9239182296978333,0.6818104685401001,0.6920862221407247,0.26146734589228726,0.4403143912902283,0.17539885248713394,0.5109446041462633,0.749760896931867,0.6222284765101564,0.45534916147388205,0.9566962562531616,0.022375410681637065,57,40,normal
udp,ftp,S0,25.01735701087294,332.6918485192508,602.1336509760666,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,12,11,0.010173243654227893,0.20144135755979298,0.9497635461642048,0.8870078474157485,0.15736559636409675,0.6290605238335755,0.42526425189497874,0.3735536608721757,0.7091261122192688,0.5102703546551037,0.6251747591039892,0.9237169122729034,0.5916171156801765,0.8065304789841196,0.3180019442368395,49,28,normal
icmp,http,RSTO,30.04068518682605,538.2226847845532,308.3464264843094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,19,10,0.4522254931796661,0.2734334190730774,0.04107910735309728,0.7634385024605622,0.7375562325545008,0.6415592163084164,0.5401401484235124,0.4881405322689918,0.2867513770309744,0.8361802073515249,0.6007212617470502,0.3119638725167816,0.9128515833070368,0.39218130390079875,0.7176170061539272,35,34,dos
tcp,telnet,S1,67.29678333395569,621.7147327040669,57.615625492428656,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,8,0.47956734607692153,0.872253584166698,0.6312040268955074,0.09345919044092987,0.3326756232701147,0.1912229152352839,0.6765094409307825,0.09433817520633703,0.32420398630106007,0.24089065496419593,0.8433509134908236,0.49334438967138905,0.6881797916203958,0.8897597298550147,0.9630857677189268,41,24,dos
tcp,smtp,RSTOS0,44.73865810683017,156.32701960521143,794.7629611436901,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.2838697344990335,0.2783091681906755,0.4443824161048803,0.05621366441168185,0.17577162637663546,0.9305548762222798,0.2125313446117192,0.677974273453454,0.07349253682986223,0.17855335593925403,0.9363440870738795,0.8377244774517888,0.5244877392133506,0.1418411134753329,0.365428830768164,51,23,normal
udp,ssh,S2,162.46815397852316,965.9378257761834,1026.3474691584197,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,7,0.2289747459234267,0.08341614008137477,0.616255506820315,0.24552695265455682,0.42937879076894314,0.34869373180145435,0.81657895320536,0.7758110960340178,0.4013523517755818,0.27229403928333373,0.645405324051633,0.7412641783669675,0.3451385475960418,0.281413425627141,0.8122247425057657,48,23,dos
tcp,http,RSTOS0,20.23061853257094,253.04543837048715,261.79245000539515,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0.3674176952633723,0.02255667965074748,0.5393278249764217,0.028492769940659524,0.19638201237889574,0.2726466945212572,0.9948736573373712,0.22804152050428694,0.11540871044509615,0.4792022558331861,0.7221171573620954,0.18600588805751894,0.8884291703038175,0.14619243421475525,0.8523112068310844,50,32,normal
tcp,ftp,S1,38.99019456612581,130.0274459889936,547.8975955962247,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,12,5,0.2976441648596857,0.968332275278761,0.34253512415448073,0.6789296275266029,0.49512485938991413,0.4903135002367527,0.3813038027075284,0.8021381173785297,0.24214022982218486,0.8180024394904151,0.44293832653332077,0.8500089917215647,0.906498887493765,0.31055651078013735,0.9886051061244419,53,27,normal
tcp,telnet,REJ,83.92025285555403,1233.7830563635405,15.416570328587285,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,7,0.1880516273504107,0.4896944747309889,0.3975784389359922,0.24184482879096636,0.1740962745284217,0.9099922301748705,0.7389064014061877,0.6634640856655302,0.6175678188926811,0.25704142385594664,0.8546450388709088,0.889105942575585,0.17290871797913154,0.8406478264070217,0.9252300764507629,48,32,normal
tcp,other,SF,23.342703076763797,22.99769484522992,109.85606399329505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0.5321519774212703,0.785267373927586,0.46225165336837226,0.21061338868708246,0.54265233506985,0.7409750923649719,0.6948221646648695,0.1755331413138177,0.4760004257177338,0.8888579968898237,0.28694666297186455,0.938013874461907,0.12589764710566098,0.9902913148586513,0.7311121927075984,40,32,normal
tcp,http,S3,31.3023971002511,459.4450725389195,422.292015799341,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7,12,0.02686738549719947,0.07002945975742625,0.9253966453720568,0.6374293135220772,0.13223684997192986,0.06772880983180418,0.154390115282676,0.7407587992506237,0.22309706170280819,0.5994402363345059,0.8642202954066284,0.7737300629934275,0.6264987721036352,0.7206497337104693,0.3341579415787479,47,22,dos
tcp,smtp,S1,57.75509291465912,155.95613468447962,160.15953856637316,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,7,0.07615942618020566,0.7020893624531332,0.6308461736185684,0.8969333378312203,0.2519321147643244,0.9601549301721504,0.8248755910457558,0.48387860085025003,0.4490963268493755,0.6027103351884838,0.5950349696444932,0.5329414370188545,0.7162349452844018,0.7738733234364222,0.4821453489876474,67,18,normal
tcp,ftp,OTH,98.57214414673336,2143.811134109582,1444.458729475488,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,10,0.5068949598592972,0.27651422906550727,0.25446103992805136,0.5310904629066885,0.24201006691997995,0.25782373002994463,0.10149896672270131,0.19741230289099587,0.5567146682649396,0.7627038467071551,0.07875479974143906,0.21756759788276359,0.2042525533833468,0.6434808173827649,0.18479093521371714,58,29,dos
tcp,other,SH,26.865450874444424,1739.8792054769513,907.1379188630395,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,7,4,0.2586999786537463,0.32450569096049386,0.7296829107350928,0.38258082447609376,0.8299938561295306,0.42119666979832215,0.7703272746491698,0.9354070738118936,0.5391625636653007,0.027805425941414552,0.9557696067335416,0.8889698242122722,0.345657210919877,0.8980548618391572,0.7110334343801239,52,22,normal
icmp,other,S0,37.959057995883754,62.43588241598698,532.1144354280633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,8,13,0.07019503249880055,0.8266336440927247,0.46784109654674166,0.3437688455582132,0.3367954678289833,0.6107089836401,0.4828019713092939,0.00596366458368025,0.041698221364984134,0.009951817685148523,0.18416172032764366,0.438784604672676,0.556469796526872,0.9908382334252315,0.42039534595262873,43,36,normal
tcp,http,SF,184.68914339277717,799.5105761341899,3379.5847458863323,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,8,7,0.9102679906334685,0.7666760712419242,0.8996428927080611,0.03518364228388515,0.8631772414337436,0.9652657519355805,0.6522115841940477,0.42891164498484113,0.1825335593445888,0.477117607899056,0.37615184905733934,0.6574842417821016,0.35885907619315605,0.9626602173115008,0.8812338562386115,55,28,normal
icmp,http,S3,2.1698675801052607,350.06191594567775,139.35977300337328,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,6,0.5363136041068315,0.9402211475122118,0.6530191715037235,0.08720283708712495,0.6535651484538796,0.9268039000096611,0.7625997301429733,0.4202210916656346,0.5691860946570456,0.46216761288082975,0.1781871642464501,0.19077057572536127,0.7610732765227297,0.7908404029107393,0.12877144022260922,56,38,r2l
tcp,ftp,RSTR,29.731083017142534,213.86861972959937,1257.437859524882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10,11,0.9035336222948507,0.5992111920958927,0.9375066388393822,0.4229422976054199,0.3706837805434673,0.4414510505379462,0.5101920929479481,0.5939658964339956,0.9680863898176376,0.44818737822055665,0.7838699967960627,0.9639725402342901,0.24386113123590902,0.9893105928079379,0.13938567076704733,57,42,probe
tcp,http,RSTR,50.527577652658906,373.2960787580079,181.6149324344571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,0.715308814272153,0.4441259570183511,0.9132263140961931,0.8765289170638375,0.22518653930954635,0.06250160389915083,0.601663448189694,0.07620415397269387,0.19619406046483445,0.9211580128014958,0.8413217240731735,0.09629547663740423,0.6126343574286669,0.6426556701153919,0.06708526850669938,47,25,normal
tcp,smtp,SH,0.4231584681972905,1692.2075308459687,453.9068229516662,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,9,0.27620699087532397,0.18899891759778253,0.6225805513880698,0.39812006715842707,0.819272489779975,0.27212204917993144,0.43445674305296256,0.9613902430315856,0.5268240341543802,0.43884244446820064,0.3168724964401596,0.4667642940060366,0.652281726246696,0.7324832153673907,0.620083727221321,41,31,normal
tcp,http,OTH,45.41445422637311,59.59648209100922,284.9050929171697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8796657357756706,0.678420404434974,0.47756738718034464,0.6864698964716386,0.5845708200218339,0.31762878599659694,0.4561359162395936,0.3178129257935778,0.23685842757933706,0.15173184373922,0.04411486615744176,0.8786105452690846,0.015722275333629687,0.14189473336315184,0.49639959383315924,52,36,dos
tcp,ssh,RSTO,2.8920475826600134,1044.7873462313182,292.7876905289978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0.9571101154144995,0.14713342003216612,0.21529881734950362,0.6368186337589453,0.05480265424042552,0.5007489354807438,0.002606795076101731,0.48766303625952256,0.7226038987318795,0.8271990283983754,0.1851363466174576,0.42102905024438353,0.8208662989544206,0.7475747189646574,0.566560394629015,45,31,r2l
tcp,other,RSTOS0,97.44115821523542,2446.1107805964707,718.8149316451156,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,4,0.8395092690922445,0.6809264683692076,0.09437814830108071,0.7579289761795998,0.8422128496329219,0.09480626930289338,0.014847577445722404,0.08866205314213338,0.8416899432783235,0.020775389515496734,0.12054806375302118,0.6733185182259603,0.6433858820979784,0.41167202325192154,0.38908956127175487,51,27,normal
tcp,other,S2,82.2755640161637,594.3093165502067,213.50534297189785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0.9332639410568044,0.33687203012491174,0.5951838564873266,0.14335268684182423,0.3246515792650566,0.7571780518637186,0.8656336923956063,0.6773254613559834,0.7556982369908243,0.904799597035366,0.3580539428702868,0.4471951325574618,0.9598864488680651,0.6842242465440476,0.38628437587525066,47,32,dos
tcp,smtp,RSTOS0,1.6393398759724958,2317.8401640375964,354.15922569147466,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,11,6,0.07979051348367172,0.15330303265025835,0.26471122308091244,0.712854683298762,0.39569561199993475,0.7820778004910348,0.7682787061186609,0.5169331696173847,0.004650955917177013,0.955048765023317,0.11506077534308079,0.3781965520384668,0.8206225525904137,0.2760659684102421,0.9949371512721649,48,34,dos
tcp,ftp,S3,2.5017582323120022,2373.0121611019676,118.94690251024434,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0.149350498479216,0.3184005203921514,0.980224275943881,0.8949884820803313,0.37640010116469047,0.8397527400184254,0.4932268666064369,0.0009693957594891778,0.27416723135443033,0.042302268487164896,0.429822505922262,0.3052071250140682,0.9491660185656482,0.023997685928845658,0.17321331287969866,53,25,dos
tcp,other,S1,70.04277946749119,940.5725946413187,720.8434108807929,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,13,8,0.36933686558807655,0.7002413710393418,0.7362409981319918,0.4335415515576746,0.005568558472293095,0.943154191505486,0.07169499666300283,0.760883725840976,0.39844240451909185,0.20883471075784887,0.5928844468302673,0.05073566425828868,0.2694145365858647,0.022366582946558466,0.051683084614557395,51,40,normal
tcp,http,RSTOS0,23.065666383187786,608.5129380210751,401.4046153639903,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8,6,0.9489547985315732,0.41858213356086005,0.3668169506544853,0.8563334155384383,0.6714598885814562,0.8136826605000351,0.03942563762052331,0.784551191799255,0.9489548335392892,0.21566551016230606,0.21704632275499824,0.5334729919191638,0.2197895615987866,0.6403468984296306,0.8846184351028243,51,30,r2l
udp,ssh,REJ,42.786339470030754,1338.127816228064,147.22821484824232,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14,6,0.4368024746006739,0.03513068766414873,0.22782508501822363,0.5244221593910556,0.40255285222757575,0.8259073237541688,0.46453007903112986,0.8895003071717802,0.035606704767231934,0.1818368420178169,0.4956298445635402,0.8951212198353424,0.013814309977677297,0.7260526569954492,0.4519674731176718,39,33,u2r
tcp,smtp,RSTOS0,15.758026529413046,2479.5924576515613,154.57890466976994,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9,9,0.763726311240949,0.7978022316402131,0.679884921160953,0.855046839424996,0.5279780526621365,0.4279608062185587,0.6580450837038364,0.6801454163949865,0.3220501387812168,0.0523356049063175,0.41819746936871993,0.8173482722649357,0.647296455689249,0.9087588683262062,0.6083159705553092,49,30,dos
tcp,http,S0,9.495647498391104,1139.5447405687623,173.74206885438673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.29070632251022965,0.6010483964555465,0.11518473751652258,0.35740944513514605,0.6977382958803043,0.6942996809903179,0.6771190113096177,0.44533455711571124,0.12794397982021033,0.13243647224666732,0.4733552894778962,0.42467897521077236,0.5715728894778294,0.43861786680395254,0.8008010786597571,36,36,normal
icmp,smtp,RSTOS0,17.55432353976113,235.22521725024743,600.8077096561765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,16,9,0.7059618653316958,0.3422800156854815,0.8237438128339789,0.2592660105719532,0.8541049816038296,0.1836600413326469,0.9602465034343247,0.028846448306451444,0.35593701591226945,0.12965345896289682,0.7938851683053447,0.8142696202650795,0.0333071513424994,0.784190858640779,0.2378180178256204,46,29,normal
tcp,http,SH,14.165495562932087,1715.1081785810018,452.0477015646576,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,7,0.13213402909620953,0.2884510320946,0.5568751424701914,0.3143107259279433,0.5894410858274606,0.8945101066011645,0.9995314134397839,0.5238055341214539,0.5150873438879042,0.6304033442831478,0.8732431631110599,0.5278884384096161,0.550517171657171,0.8019202293822165,0.8547359914900727,56,35,dos
tcp,ssh,RSTR,29.73821705966444,3026.8795491293286,863.6763988719806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,6,0.6231480631131313,0.010096765947603892,0.8939164287777367,0.4298131169592164,0.34376380626628567,0.24988482763327347,0.8490092972345369,0.1956457047315564,0.15468568440122865,0.8728538192421805,0.5807874417211957,0.8160906130409024,0.5341752577663046,0.29596705572376336,0.2587703138035795,53,20,dos
icmp,http,OTH,68.65433148147324,528.0987475465528,423.76717860288835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.47054761240454557,0.9300139700871269,0.6389440703579077,0.5386105159570237,0.0662162682508679,0.7249207169390631,0.9917243253468793,0.6734186426155138,0.332440030950502,0.3539764726464646,0.791824218885402,0.7384982841143019,0.0655803939009999,0.9770200112897935,0.053961801081068295,60,24,normal
tcp,smtp,S0,40.3863260683495,1195.970497969155,183.11262447909942,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,11,5,0.7345512532479732,0.030210034015753395,0.7717887976482496,0.7411890295112933,0.7128364809873892,0.7933224972472399,0.4756187264776761,0.901249078499267,0.9532736400060204,0.04027064943078318,0.4466625561508344,0.4533405015964095,0.3988253119599452,0.5519197614772946,0.012635296760948767,52,28,normal
tcp,http,S3,46.975192677334206,730.1563469807629,1646.6677254858803,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0.30573791703573694,0.30237478086607417,0.4840449262095107,0.7496999570077278,0.877516894755226,0.008238741321623944,0.1107851688609296,0.31036898316326755,0.4186844326068174,0.5099446346282136,0.2552562282655846,0.7218304952493461,0.11497558661898899,0.02632185037846957,0.5409444638049921,33,34,normal
